latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-1.7289400000000001,103.64851,308.5,0.4,0.37,2019-11-17,1830,N,nominal,1.0NRT,290.8,0.6,N
-3.6206099999999997,115.62772,320.5,0.76,0.77,2019-11-17,1830,N,nominal,1.0NRT,278.9,2.2,N
-3.6277800000000004,115.62669,332.8,0.76,0.77,2019-11-17,1830,N,nominal,1.0NRT,279.8,6.7,N
-1.8660400000000001,103.88219000000001,307.8,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.1,0.9,N
-1.86617,103.88277,308.2,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.5,0.8,N
-1.8695700000000002,103.88224,303.0,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,290.0,0.8,N
-1.8701299999999998,103.88587,306.1,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.0,1.2,N
-3.62284,115.6292,330.1,0.76,0.77,2019-11-17,1830,N,nominal,1.0NRT,279.5,6.5,N
-3.63,115.62811,311.3,0.76,0.77,2019-11-17,1830,N,nominal,1.0NRT,279.9,4.3,N
-2.2145599999999996,104.64923,304.5,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,290.9,1.1,N
-2.101,103.79908,305.4,0.4,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.3,0.3,N
-2.2326,104.62654,310.1,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.2,1.0,N
-2.235,104.64209,315.7,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.9,1.9,N
-2.00878,103.00938000000001,330.4,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,292.3,2.3,N
-2.01211,103.00887,313.3,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,290.9,2.3,N
-2.25838,104.40213,303.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.1,0.5,N
-2.2869599999999997,103.93839,319.4,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.6,1.3,N
-2.29038,103.93785,309.3,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.0,1.2,N
-2.49336,105.1851,311.0,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,290.7,1.7,N
-2.49401,105.18923999999998,313.0,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,290.7,1.9,N
-2.49697,105.18455,308.7,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,290.3,1.7,N
-2.37588,104.39195,307.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.5,1.2,N
-2.3771,104.39275,305.6,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.1,1.2,N
-2.49785,105.18609,308.6,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,290.4,2.2,N
-2.38804,104.34817,311.3,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.1,0.9,N
-2.38863,104.35197,305.2,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.1,0.9,N
-2.39151,104.34763000000001,343.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,300.1,10.3,N
-2.3921,104.35144,331.0,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,295.7,10.3,N
-2.3932700000000002,104.35904000000001,343.2,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,297.9,12.1,N
-2.39385,104.36285,348.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.5,12.8,N
-2.39268,104.35524000000001,309.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.8,12.1,N
-2.39498,104.3471,347.4,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,297.5,10.3,N
-2.39557,104.3509,337.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,295.7,10.3,N
-2.39615,104.35471,338.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.3,12.1,N
-2.3967400000000003,104.35851,367.0,0.42,0.38,2019-11-17,1830,N,high,1.0NRT,302.0,12.1,N
-2.3973299999999997,104.36231,332.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,295.0,12.8,N
-2.3938099999999998,104.3395,304.4,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.6,1.2,N
-2.39669,104.33516999999999,330.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,293.6,3.6,N
-2.3961099999999997,104.33138000000001,314.6,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.2,3.6,N
-2.39728,104.33896999999999,309.4,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.3,1.4,N
-2.39787,104.34277,314.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.3,1.4,N
-2.39845,104.34657,317.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.4,2.1,N
-2.3990400000000003,104.35036,318.1,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.5,2.1,N
-2.39958,104.33083,344.4,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,296.0,3.6,N
-2.40016,104.33463,322.0,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.3,3.6,N
-2.39899,104.32703000000001,308.3,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.7,2.1,N
-2.40075,104.33842,310.4,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,293.0,1.4,N
-2.4013299999999997,104.34222,306.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.2,1.4,N
-2.40192,104.34603,315.0,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,293.1,2.1,N
-2.40539,104.34549,339.4,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,296.1,5.0,N
-2.3931,104.26592,319.7,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.7,1.7,N
-2.4030400000000003,104.33028,309.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,293.1,1.8,N
-2.39597,104.26161,304.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,290.6,1.7,N
-2.4071,104.33355,307.3,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.6,1.8,N
-2.40827,104.34116,309.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.9,2.4,N
-2.40886,104.34496,315.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.9,5.0,N
-2.41174,104.34062,317.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.1,3.6,N
-2.41233,104.34442,318.4,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,293.3,11.8,N
-2.4158,104.34389,320.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,293.2,11.8,N
-2.4163900000000003,104.34768000000001,367.0,0.42,0.38,2019-11-17,1830,N,high,1.0NRT,303.4,11.8,N
-2.41698,104.35149,346.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,297.1,11.1,N
-2.41986,104.34715,356.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,307.4,17.3,N
-2.42045,104.35095,355.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,308.2,30.1,N
-2.41927,104.34335,305.5,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.9,17.3,N
-2.42333,104.34662,347.3,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,301.9,17.3,N
-2.42392,104.35042,356.1,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,308.0,30.1,N
-2.41803,104.31245,306.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.4,1.6,N
-2.4268,104.34608,346.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,300.7,26.3,N
-2.42739,104.34989,338.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.4,10.4,N
-2.4337400000000002,104.34501,323.6,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,293.9,4.8,N
-2.43315,104.34121999999999,318.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.1,4.8,N
-2.43603,104.33688000000001,323.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,294.2,2.3,N
-2.43662,104.34068,352.8,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,300.2,4.8,N
-2.43721,104.34448,325.9,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.6,4.8,N
-2.4354400000000003,104.33308000000001,305.7,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.1,2.3,N
-2.4395,104.33634,329.7,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.9,4.6,N
-2.44009,104.34014,339.0,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.7,6.1,N
-2.50263,103.2897,324.8,0.4,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.6,1.9,N
-2.50599,103.28918,313.1,0.4,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.4,1.4,N
-2.5257,102.89723000000001,299.2,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,283.7,0.5,N
-2.52903,102.89672,300.3,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,284.3,0.5,N
-2.61096,103.13557,338.2,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,291.2,4.3,N
-2.37836,100.9639,317.2,0.39,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.5,1.0,N
-2.37891,100.96744,304.7,0.39,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.4,1.0,N
-2.3795,100.94919,311.3,0.39,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.0,1.7,N
-2.38172,100.96337,310.7,0.39,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.9,1.0,N
-2.38227,100.96691,304.8,0.39,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.1,1.0,N
-2.38124,100.94913000000001,327.3,0.39,0.37,2019-11-17,1830,N,nominal,1.0NRT,293.7,3.8,N
-2.40475,100.96722,311.3,0.39,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.7,1.9,N
-3.12673,104.46831,311.4,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,289.8,1.6,N
-3.13726,104.4667,302.2,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,285.9,0.4,N
-3.13787,104.4706,298.4,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,286.2,0.4,N
-3.28641,105.27863,302.9,0.47,0.4,2019-11-17,1830,N,nominal,1.0NRT,290.3,0.9,N
-3.1518200000000003,104.37002,303.1,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.8,1.0,N
-3.24742,104.99691999999999,303.8,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.8,2.8,N
-3.2900699999999996,105.27805,315.0,0.47,0.4,2019-11-17,1830,N,nominal,1.0NRT,291.1,1.8,N
-3.33455,105.15417,309.2,0.47,0.4,2019-11-17,1830,N,nominal,1.0NRT,290.9,2.0,N
-3.30399,104.93347,309.1,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.3,2.0,N
-3.3099,104.92416000000001,319.5,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.5,3.1,N
-3.3134900000000003,104.92361000000001,339.7,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,295.8,3.1,N
-3.3128599999999997,104.91951999999999,309.8,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.0,3.9,N
-3.3141300000000005,104.92772,308.8,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.4,3.1,N
-3.32004,104.91842,307.0,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.9,2.1,N
-3.32073,104.91508,304.8,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.9,1.6,N
-3.4044199999999996,104.88547,311.0,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.3,1.1,N
-3.4041900000000003,104.8604,324.0,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,293.5,3.3,N
-3.4035599999999997,104.85632,305.2,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.0,1.4,N
-3.40801,104.88492,304.4,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.5,1.1,N
-3.4116,104.88436999999999,327.2,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,293.5,19.8,N
-3.4077800000000003,104.85986000000001,306.3,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.7,1.1,N
-3.4084199999999996,104.86393999999999,308.7,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.9,1.1,N
-3.41455,104.87973000000001,331.5,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,293.3,7.4,N
-3.41519,104.88383,355.6,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,305.0,19.8,N
-3.41814,104.87919,346.6,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,295.1,7.8,N
-3.4187800000000004,104.88327,353.7,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,295.8,16.7,N
-3.42109,104.87456,312.4,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.7,7.8,N
-3.4246800000000004,104.874,305.4,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.1,1.2,N
-3.4230400000000003,104.8757,320.1,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.2,2.4,N
-3.4559800000000003,104.97174,315.5,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.8,1.5,N
-3.4566,104.97588,303.2,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,289.9,1.5,N
-3.4595800000000003,104.97118999999999,324.8,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.8,3.2,N
-3.46319,104.97063,330.3,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.6,3.2,N
-3.46256,104.9665,309.2,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.3,3.0,N
-3.4720199999999997,105.02878999999999,305.2,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,286.9,1.7,N
-3.4786300000000003,105.02351000000002,313.1,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,287.3,2.5,N
-3.3333199999999996,103.75551999999999,304.1,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.0,0.5,N
-3.84225,105.81965,328.8,0.51,0.41,2019-11-17,1830,N,nominal,1.0NRT,295.1,7.3,N
-3.8429599999999997,105.82427,335.2,0.51,0.41,2019-11-17,1830,N,nominal,1.0NRT,295.7,7.3,N
-3.84155,105.81503000000001,308.9,0.51,0.41,2019-11-17,1830,N,nominal,1.0NRT,292.9,2.3,N
-3.84605,105.81908,349.9,0.51,0.41,2019-11-17,1830,N,nominal,1.0NRT,297.4,7.3,N
-3.8467599999999997,105.82368999999998,345.3,0.51,0.41,2019-11-17,1830,N,nominal,1.0NRT,296.2,7.3,N
-3.84535,105.81445,315.0,0.51,0.41,2019-11-17,1830,N,nominal,1.0NRT,292.9,2.3,N
-3.84746,105.82831999999999,308.1,0.51,0.41,2019-11-17,1830,N,nominal,1.0NRT,292.5,1.5,N
-3.72319,104.89583999999999,302.1,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.0,0.5,N
-3.7365699999999995,104.91073,336.9,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,294.0,13.2,N
-3.7372099999999997,104.91487,326.6,0.46,0.39,2019-11-17,1830,N,nominal,1.0NRT,292.0,4.6,N
-3.6889,104.4875,324.5,0.44,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.2,2.6,N
-3.68844,104.48886,320.5,0.44,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.9,2.6,N
-3.7894099999999997,104.67397,320.3,0.45,0.39,2019-11-17,1830,N,nominal,1.0NRT,291.2,1.8,N
-3.8174099999999997,104.34054,312.4,0.44,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.2,1.1,N
-3.85894,104.54056,315.0,0.44,0.39,2019-11-17,1830,N,nominal,1.0NRT,290.9,1.8,N
-3.7701800000000003,103.82715999999999,306.7,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.8,2.0,N
-3.78051,103.82558,310.6,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.7,1.2,N
-3.7810900000000003,103.82932,309.3,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,293.3,1.2,N
-3.7845400000000002,103.82879,315.1,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.7,1.2,N
-3.80629,103.81859,306.1,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,292.0,0.9,N
-3.8097300000000005,103.81805,315.6,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,293.1,1.3,N
-3.8131699999999995,103.81752,308.6,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.9,1.3,N
-3.8235,103.81595,303.9,0.42,0.37,2019-11-17,1830,N,nominal,1.0NRT,291.3,0.3,N
-3.92147,103.86291,301.6,0.42,0.38,2019-11-17,1830,N,nominal,1.0NRT,290.3,0.8,N
-4.21052,105.40205,312.5,0.49,0.4,2019-11-17,1830,N,nominal,1.0NRT,291.7,1.4,N
-4.27688,105.30386000000001,313.9,0.49,0.4,2019-11-17,1830,N,nominal,1.0NRT,291.8,1.5,N
-4.33248,105.19706000000001,314.8,0.48,0.4,2019-11-17,1830,N,nominal,1.0NRT,291.7,2.2,N
-4.33616,105.19646999999999,323.6,0.48,0.4,2019-11-17,1830,N,nominal,1.0NRT,291.6,2.2,N
-4.33523,105.19792,334.3,0.48,0.4,2019-11-17,1830,N,nominal,1.0NRT,292.2,4.3,N
-4.36297,104.18565,305.9,0.43,0.38,2019-11-17,1830,N,nominal,1.0NRT,292.0,0.8,N
-4.551880000000001,104.24334,303.1,0.44,0.38,2019-11-17,1830,N,nominal,1.0NRT,291.0,0.5,N
-4.52175,103.34003,311.2,0.41,0.37,2019-11-17,1830,N,nominal,1.0NRT,290.9,1.0,N
-5.89571,107.49485,315.7,0.46,0.47,2019-11-17,1830,N,nominal,1.0NRT,289.9,0.6,N
-6.09574,108.14153,312.8,0.51,0.5,2019-11-17,1830,N,nominal,1.0NRT,293.1,1.1,N
-5.31379,102.14743,304.3,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,291.4,1.8,N
-5.31658,102.14341999999999,316.6,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,291.6,1.8,N
-5.31712,102.1469,313.6,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,291.5,1.8,N
-6.764539999999999,111.96217,312.4,0.48,0.65,2019-11-17,1830,N,nominal,1.0NRT,292.6,2.1,N
-5.34194,102.19671,313.3,0.39,0.36,2019-11-17,1830,N,nominal,1.0NRT,290.8,0.8,N
-6.08596,106.66972,306.2,0.41,0.45,2019-11-17,1830,N,nominal,1.0NRT,292.4,1.7,N
-6.0024,105.98212,320.8,0.56,0.43,2019-11-17,1830,N,nominal,1.0NRT,294.4,3.1,N
-6.00858,105.99668,309.3,0.56,0.43,2019-11-17,1830,N,nominal,1.0NRT,293.2,1.7,N
-6.869439999999999,111.90902,307.4,0.48,0.64,2019-11-17,1830,N,nominal,1.0NRT,293.4,2.3,N
-6.16145,106.7507,309.7,0.42,0.45,2019-11-17,1830,N,nominal,1.0NRT,292.9,1.0,N
-6.187069999999999,106.31307,304.9,0.39,0.44,2019-11-17,1830,N,nominal,1.0NRT,292.7,1.8,N
-6.55004,108.09505,309.1,0.52,0.5,2019-11-17,1830,N,nominal,1.0NRT,292.2,1.4,N
-6.4798599999999995,106.89896999999999,309.3,0.43,0.46,2019-11-17,1830,N,nominal,1.0NRT,294.6,1.0,N
-6.7057899999999995,108.40236000000002,305.6,0.55,0.51,2019-11-17,1830,N,nominal,1.0NRT,293.8,1.6,N
-8.89949,140.88922,331.7,0.52,0.42,2019-11-18,348,N,low,1.0NRT,304.0,9.4,D
-8.894969999999999,140.89345,336.2,0.52,0.42,2019-11-18,348,N,low,1.0NRT,304.1,16.2,D
-8.89565,140.88867,341.4,0.52,0.42,2019-11-18,348,N,low,1.0NRT,307.8,9.4,D
-8.89954,140.80614,333.1,0.53,0.42,2019-11-18,348,N,low,1.0NRT,305.2,12.6,D
-8.90022,140.80132,338.1,0.53,0.42,2019-11-18,348,N,low,1.0NRT,305.1,10.9,D
-8.88659,140.81415,350.2,0.53,0.42,2019-11-18,348,N,nominal,1.0NRT,302.8,21.9,D
-8.882060000000001,140.81841,341.7,0.53,0.42,2019-11-18,348,N,low,1.0NRT,304.9,21.9,D
-8.88273,140.8136,347.9,0.53,0.42,2019-11-18,348,N,nominal,1.0NRT,305.9,21.9,D
-8.8782,140.81786,356.5,0.53,0.42,2019-11-18,348,N,nominal,1.0NRT,302.6,24.7,D
-8.87888,140.81305,332.6,0.53,0.42,2019-11-18,348,N,low,1.0NRT,300.6,24.7,D
-8.88588,140.73511000000002,345.5,0.53,0.42,2019-11-18,348,N,nominal,1.0NRT,301.5,15.4,D
-8.870560000000001,140.70311999999998,333.0,0.53,0.42,2019-11-18,348,N,low,1.0NRT,306.0,9.9,D
-8.39451,140.88811,332.1,0.52,0.41,2019-11-18,348,N,low,1.0NRT,299.4,4.8,D
-8.39226,140.88474,330.2,0.51,0.41,2019-11-18,348,N,nominal,1.0NRT,299.1,2.7,D
-8.28483,140.18581,335.7,0.56,0.43,2019-11-18,348,N,nominal,1.0NRT,299.0,4.1,D
-8.21314,140.18988000000002,335.4,0.56,0.43,2019-11-18,348,N,nominal,1.0NRT,296.8,7.5,D
-8.35608,138.04028,340.1,0.52,0.5,2019-11-18,348,N,nominal,1.0NRT,303.3,8.9,D
-8.38674,137.79089,330.7,0.54,0.51,2019-11-18,348,N,low,1.0NRT,301.5,1.7,D
-8.35132,137.73584,367.0,0.54,0.51,2019-11-18,348,N,high,1.0NRT,305.9,21.6,D
-8.35065,137.7408,339.3,0.54,0.51,2019-11-18,348,N,nominal,1.0NRT,301.5,7.9,D
-8.27777,138.2402,343.2,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,298.7,7.9,D
-8.34595,137.74017,350.8,0.54,0.51,2019-11-18,348,N,nominal,1.0NRT,302.6,16.3,D
-8.34662,137.73521000000002,336.0,0.54,0.51,2019-11-18,348,N,nominal,1.0NRT,301.5,4.7,D
-8.35067,137.70533999999998,332.3,0.54,0.51,2019-11-18,348,N,nominal,1.0NRT,302.1,6.1,D
-8.35135,137.70036000000002,342.2,0.54,0.51,2019-11-18,348,N,nominal,1.0NRT,301.9,6.1,D
-8.32391,137.83243000000002,340.4,0.53,0.5,2019-11-18,348,N,nominal,1.0NRT,303.4,4.7,D
-8.32188,137.81224,339.8,0.53,0.5,2019-11-18,348,N,nominal,1.0NRT,303.2,4.1,D
-8.25658,138.15762,340.6,0.51,0.49,2019-11-18,348,N,nominal,1.0NRT,297.8,11.7,D
-8.2572,138.15296999999998,339.5,0.51,0.49,2019-11-18,348,N,nominal,1.0NRT,297.6,7.7,D
-8.29331,137.84818,330.6,0.53,0.5,2019-11-18,348,N,low,1.0NRT,302.4,2.6,D
-8.23588,138.17366,333.1,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,298.0,8.3,D
-8.21463,138.19426,335.9,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,296.4,8.7,D
-8.23558,138.17519,333.0,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,298.0,6.0,D
-8.21481,138.19116,342.6,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,296.0,7.6,D
-8.21738,138.17274,338.2,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,291.7,3.8,D
-8.2449,137.87341,367.0,0.53,0.5,2019-11-18,348,N,high,1.0NRT,300.2,12.8,D
-8.24025,137.87278999999998,335.4,0.53,0.5,2019-11-18,348,N,nominal,1.0NRT,297.7,3.4,D
-8.17343,138.22298999999998,345.6,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,297.4,11.2,D
-7.94693,139.82233,348.5,0.39,0.44,2019-11-18,348,N,nominal,1.0NRT,300.7,9.6,D
-8.16889,138.22238000000002,347.8,0.5,0.49,2019-11-18,348,N,nominal,1.0NRT,295.5,11.2,D
-8.0355,138.7397,341.8,0.46,0.47,2019-11-18,348,N,nominal,1.0NRT,303.2,6.4,D
-8.0346,138.7402,338.3,0.46,0.47,2019-11-18,348,N,nominal,1.0NRT,301.1,4.3,D
-7.94775,138.85536000000002,341.8,0.45,0.47,2019-11-18,348,N,nominal,1.0NRT,300.6,8.3,D
-7.748660000000001,140.11952,348.4,0.56,0.43,2019-11-18,348,N,nominal,1.0NRT,298.6,16.9,D
-7.75082,140.11775,348.6,0.56,0.43,2019-11-18,348,N,nominal,1.0NRT,303.4,21.8,D
-7.753830000000001,139.75482,342.3,0.39,0.44,2019-11-18,348,N,nominal,1.0NRT,300.9,4.8,D
-7.87977,138.85981999999998,337.6,0.45,0.47,2019-11-18,348,N,nominal,1.0NRT,302.0,5.1,D
-7.840339999999999,138.85855,342.7,0.45,0.47,2019-11-18,348,N,nominal,1.0NRT,304.6,4.7,D
-7.956510000000001,138.00404,336.3,0.51,0.5,2019-11-18,348,N,nominal,1.0NRT,298.1,8.6,D
-7.81913,138.75462,347.2,0.46,0.47,2019-11-18,348,N,nominal,1.0NRT,298.4,7.5,D
-7.817760000000001,138.75496,342.8,0.45,0.47,2019-11-18,348,N,nominal,1.0NRT,300.4,9.9,D
-7.722180000000001,139.21556,349.5,0.42,0.45,2019-11-18,348,N,nominal,1.0NRT,299.7,12.2,D
-7.64095,138.74788,330.4,0.45,0.47,2019-11-18,348,N,nominal,1.0NRT,298.3,6.9,D
-7.616960000000001,138.71996000000001,331.5,0.45,0.47,2019-11-18,348,N,nominal,1.0NRT,298.0,4.2,D
-7.39573,139.00423999999998,330.0,0.43,0.46,2019-11-18,348,N,nominal,1.0NRT,297.0,3.8,D
-8.09505,131.03557,338.4,0.76,0.77,2019-11-18,348,N,nominal,1.0NRT,295.9,6.5,D
-6.73125,139.24033,345.1,0.41,0.45,2019-11-18,348,N,nominal,1.0NRT,300.0,8.3,D
-7.21097,131.91977,346.6,0.64,0.72,2019-11-18,348,N,nominal,1.0NRT,295.9,13.6,D
-3.8362,138.73058999999998,326.3,0.4,0.44,2019-11-18,348,N,nominal,1.0NRT,289.4,3.0,D
-3.71129,138.75968999999998,350.6,0.4,0.44,2019-11-18,348,N,nominal,1.0NRT,298.2,21.2,D
-3.7071199999999997,138.7597,345.6,0.4,0.44,2019-11-18,348,N,nominal,1.0NRT,286.0,21.2,D
-2.4403099999999998,133.13974,327.5,0.46,0.63,2019-11-18,348,N,nominal,1.0NRT,288.9,2.2,D
-0.94137,133.16669,347.0,0.43,0.62,2019-11-18,348,N,nominal,1.0NRT,291.8,6.6,D
-0.93991,133.16683999999998,345.7,0.43,0.62,2019-11-18,348,N,nominal,1.0NRT,292.2,7.7,D
-10.785960000000001,123.11928999999999,337.7,0.45,0.39,2019-11-18,530,N,low,1.0NRT,308.4,4.5,D
-10.656880000000001,123.31374,336.0,0.46,0.39,2019-11-18,530,N,low,1.0NRT,310.5,5.1,D
-10.61063,123.34673000000001,342.9,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,308.9,7.8,D
-10.31418,123.7972,338.5,0.49,0.41,2019-11-18,530,N,nominal,1.0NRT,304.7,5.2,D
-10.19472,123.96056999999999,338.5,0.5,0.41,2019-11-18,530,N,nominal,1.0NRT,309.1,2.5,D
